SpeciesCode,BandNumberIn,BandNumberOut,Year,Month,Day,LocCountry,LocStateProvince,LocCity,LocArea,PlotName,PlotID,Latitude_dec,Longitude_dec,Easting,Northing,Hem,Zone,BanderID,ScribeID,CaptureTime,BandDisposition,BirdStatus,ULIn,LLIn,URIn,LRIn,FlagColorIn,FlagCodeIn,ULOut,LLOut,UROut,LROut,FlagColorOut,FlagCodeOut,NestID,BroodID,NestMate,NestAdult1,NestAdult2,BandSize,CaptureMethod,Age,Sex,HowAged,HowSexed,Mass_g,FatScore,TotalHead_mm,NaresTip_mm,CulmenLength_mm,CulmenDepth_mm,CulmenWidth_mm,Tarsus_mm,Wing_mm,Tail_mm,P10_mm,P10Exposed_mm,BroodPatch,BodyMolt,FlightFeatherMolt,RectWear,AISwabO,AISwabC,Fecal,Nails,Blood,BloodFilter,BloodGenetics,BloodHg,Feather,Downy,FeatherType1,FeatherType2,BirdDisposition,TagType1,TagStatus1,TagID1,PlatformID1,TagMass1_g,TagAttachment1,TagManufacturer1,TagModel1,TagType2,TagStatus2,TagID2,PlatformID2,TagMass2_g,TagAttachment2,TagManufacturer2,TagModel2,RadioFrequency_mHz,Photos,EstHatchDate,ChickAge_d,ChickAgeType,Notes
REKN,,129231731,2016,6,24,USA,Alaska,Nome,,Tombstone,,64.94669,-166.2059,,,,,,,,1,301,,,,,,,,,O,A,,,,6HX,,6HX,,,HA,L,U,NF,,50.4,,44.3,13.6,20.2,,,29.8,,,28.2,10.8,,,,,,,,,N,,,,N,,,,1,,,,,,,,,,,,,,,,,,,6/12/2016,11.80751241,P10,
REKN,,129231732,2016,6,24,USA,Alaska,Nome,,Tombstone,,64.94669,-166.2059,,,,,,,,1,301,,,,,,,,,O,A,,,,6HX,,6HX,,,HA,L,U,NF,,52.5,,43.4,13.3,18.4,,,29.5,,,27.6,9.8,,,,,,,,,N,,,,N,,,,1,,,,,,,,,,,,,,,,,,,6/12/2016,11.66358936,P10,
REKN,,129231733,2016,6,24,USA,Alaska,Nome,,37 MI,,,,,,,,,,,R,301,,,O,A,,,,,O,A,,,,6TM,,6TM,,,HA,L,U,NF,,35.1,,40,12,17.3,,,29,,,16.8,3.9,,,,,,Y,,,N,,,,N,,,,R,,,,,,,,,,,,,,,,,,,6/15/2016,8.80842657,P10,
REKN,,129231722,2016,6,25,USA,Alaska,Nome,,34 MI,,64.82443,-166.03893,,,,,,,,R,319,Flag,,O,A,Dg,1HC,Flag,,O,A,Dg,1HC,NHSG001,1HC,,,,,BN,AHY,M,PL,BO,100.5,0,66.1,28.1,35.4,,,34.2,,,,,,,,,,Y,,,Y,,Y,,N,,,,R,,,,,,,,,,,,,,,,,,,,,,
REKN,,123233870,2016,6,25,USA,Alaska,Nome,,34 MI,,,,,,,,,,,R,301,Flag,,O,A,Dg,1JV,Flag,,O,A,Dg,1JV,,1HJ,,1HJ,,,HA,L,U,NF,,21,,35.7,11.2,14.6,,,28,,,6.8,2.3,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,6/20/2016,5,Known,
REKN,,123233871,2016,6,25,USA,Alaska,Nome,,34 MI,,,,,,,,,,,R,301,,,O,A,,,,,O,A,,,,1HJ,,1HJ,,,HA,L,U,NF,,16.8,,33.5,10,13.6,,,26.7,,,5,2.8,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,6/20/2016,5,Known,
REKN,,129231726,2016,6,25,USA,Alaska,Nome,,34 MI,,,,,,,,,,,R,301,Flag,,O,A,Dg,1JJ,Flag,,O,A,Dg,1JJ,,6UU,,6UU,,,HA,L,U,NF,,49.1,,43.2,14.1,18.9,,,28.2,,,29.9,9.3,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,6/14/2016,11,Known,
REKN,,129231727,2016,6,25,USA,Alaska,Nome,,34 MI,,,,,,,,,,,R,300,,,,A,,,,,,A,,,,6UU,,6UU,,,HA,L,U,NF,,48.3,,44.1,13.8,20,,,28.8,,,25.7,7.6,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,6/14/2016,11,Known,
REKN,,129231734,2016,6,25,USA,Alaska,Nome,,34 MI,,64.8253,-166.03957,,,,,,,,1,301,,,,,,,Flag,,O,A,Dg,1HK,JVG002,1HK,,,,,MN,AHY,U,PL,,113.2,1,64,26.1,35.3,,,32.5,172,,117.6,,,,,,,,,,N,,,,N,,,,1,,,,,,,,,,,,,,,,,,,,,,
REKN,,129231736,2016,6,25,USA,Alaska,Nome,,34 MI,,64.81035,-165.94844,,,,,,,,1,301,,,,,,,,,O,A,,,,1HL,,1HL,,,HA,L,U,NF,,32.5,,41.2,12.1,16.7,,,27.5,,,15.5,5.4,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,6/16/2016,8.412680412,P10,
REKN,,,2016,6,25,USA,Alaska,Nome,,34 MI,,,,,,,,,,,1,300,,,,,,,,,,A,,,,1HC,,1HC,,,HA,L,U,NF,,12.1,,33.1,8.8,12.1,,,25.5,,,2,0,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,6/23/2016,1.525369725,P10,
REKN,,,2016,6,25,USA,Alaska,Nome,,34 MI,,,,,,,,,,,1,300,,,,,,,,,,A,,,,1HC,,1HC,,,HA,L,U,NF,,11.2,,32.6,9.4,12.8,,,26.5,,,4.5,0,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,6/21/2016,3.726774269,P10,
REKN,,,2016,6,25,USA,Alaska,Nome,,34 MI,,,,,,,,,,,1,300,,,,,,,,,,A,,,,1HC,,1HC,,,HA,L,U,NF,,11.8,,31.6,9.4,13.1,,,25.3,,,0.6,0,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,6/26/2016,-1.053475904,P10,
REKN,,,2016,6,25,USA,Alaska,Nome,,34 MI,,,,,,,,,,,1,300,,,,,,,,,,A,,,,1HC,,1HC,,,HA,L,U,NF,,12,,32.8,9.6,12.3,,,26.2,,,3.6,0,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,6/21/2016,3.071734456,P10,
REKN,,,2016,6,25,USA,Alaska,Nome,,34 MI,,,,,,,,,,,R,300,,,A,,,,,,A,,,,,1HJ,,1HJ,,,HA,L,U,NF,,11.6,,32.8,9.2,12.2,,,24.9,,,5,0,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,6/20/2016,5,Known,
REKN,,129231735,2016,6,26,USA,Alaska,Nome,,34 MI,,64.81035,-165.94844,,,,,,,,1,319,,,,,,,Flag,,O,A,Dg,1HL,JVG002,1HL,,,,,BN,AHY,U,PL,,113.7,0,68,28,38.2,,,34.2,180,,121,,,,,,,Y,,,Y,,Y,,N,,,,1,Radio,Deployed,,,,,,,,,,,,,,,,,,,,
REKN,,129231736,2016,6,26,USA,Alaska,Nome,,34 MI,,,,,,,,,,,R,301,,,O,A,,,,,O,A,,,,1HL,,1HL,,,HA,L,U,NF,,37,,41,11.8,16.8,,,26.9,,,17.5,4.8,,,,,,Y,,,N,,,,N,,,,R,,,,,,,,,,,,,,,,,,,6/16/2016,9.015085321,P10,
REKN,,129231740,2016,6,27,USA,Alaska,Nome,,37 MI,,64.84956,-166.08739,,,,,,,,1,319,,,,,,,Flag,,O,A,Dg,1HN,SGB002,1HN,,,,,MN,AHY,M,PL,BO,126.9,2,62.8,24.8,34.1,,,33.1,174,,,,,,,,,Y,,,Y,,Y,,N,,,,1,,,,,,,,,,,,,,,,,,,,,,
REKN,,123233952,2016,6,27,USA,Alaska,Nome,,Tombstone,,64.93387,-166.20946,,,,,,,,R,301,Flag,,Geo,A,Lg,6KT,Flag,,Db,A,Lg,6KT,,6KT,,,,,MN,ASY,M,PL,BO,128.4,3,68.2,29.6,38.8,,,34,173,,116.6,,,,,,,,,,N,,,,N,,,,R,Geo,Removed,21696,,,other,British Antarctic Survey,,,,,,,,,,,,,,,
REKN,,129231737,2016,6,27,USA,Alaska,Nome,,Tombstone,,64.93387,-166.20946,,,,,,,,1,301,,,,,,,,,O,A,,,,6KT,,6KT,,,HA,L,U,NF,,36.3,,40.5,13.7,18.1,,,28.2,,,14.2,2.8,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,6/19/2016,7.999124068,P10,
REKN,,129231749,2016,6,27,USA,Alaska,Nome,,37 MI,,64.85583,-166.11882,,,,,,,,1,301,,,,,,,,,O,A,,,,1EV,,1EV,,,HA,L,U,NF,,12.2,,33.1,9.5,13.3,,,26.1,,,0.8,0,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,6/26/2016,1,Known,
REKN,,129231739,2016,6,27,USA,Alaska,Nome,,Tombstone,,64.9375,-166.20416,,,,,,,,1,319,,,,,,,Flag,,O,A,Dg,1HM,CWLW001,1HM,,,,,MN,,U,,,130.8,1,64.7,26.1,35.7,,,34,168,,,,,,,,,Y,,,Y,,Y,,N,,,,1,,,,,,,,,,,,,,,,,,,,,,
REKN,,129231748,2016,6,27,USA,Alaska,Nome,,37 MI,,64.85583,-166.11882,,,,,,,,1,301,,,,,,,,,O,A,,,,1EV,,1EV,,,HA,L,U,NF,,12.6,,32.5,9.4,12.8,,,25.2,,,1.6,0,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,6/26/2016,1,Known,
REKN,,129231733,2016,6,27,USA,Alaska,Nome,,37 MI,,,,,,,,,,,R,301,,,O,A,,,,,O,A,,,,6TM,,6TM,,,HA,L,U,NF,,45.8,,43.6,13.5,20,,,31,,,30.4,11.4,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,6/14/2016,12.32693134,P10,
REKN,,129231738,2016,6,27,USA,Alaska,Nome,,Tombstone,,64.93387,-166.20946,,,,,,,,1,301,,,,,,,,,O,A,,,,6KT,,6KT,,,HA,L,U,NF,,40.6,,42.6,14,18.5,,,28.6,,,20.6,5.3,,,,,,,,,N,,,,N,,,,1,,,,,,,,,,,,,,,,,,,6/17/2016,9.885604605,P10,
REKN,,,2016,6,27,USA,Alaska,Nome,,Tombstone,,,,,,,,,,,1,300,,,,,,,,,,A,,,,6HY,,6HY,,,HA,L,U,NF,,20.3,,34.9,10.8,14.6,,,25.4,,,5.8,0,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,6/22/2016,4.527236426,P10,
REKN,,,2016,6,27,USA,Alaska,Nome,,Tombstone,,,,,,,,,,,1,300,,,,,,,,,,A,,,,6HY,,6HY,,,HA,L,U,NF,,18.1,,35,10.8,15,,,27,,,3.8,0,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,6/23/2016,3.226599981,P10,
REKN,,,2016,6,27,USA,Alaska,Nome,,Tombstone,,,,,,,,,,,R,300,,,,A,,,,,,A,,,,6HY,,6HY,,,HA,L,U,NF,,18.1,,33.9,10.3,15.8,,,26.6,,,6.1,2,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,6/22/2016,4.6941331,P10,
REKN,,,2016,6,27,USA,Alaska,Nome,,Tombstone,,,,,,,,,,,1,300,,,,,,,,,,A,,,,6HY,,6HY,,,HA,L,U,NF,,18.5,,35.7,10.7,15.3,,,27.5,,,3.5,0,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,6/24/2016,2.991973774,P10,
REKN,,123233870,2016,6,28,USA,Alaska,Nome,,34 MI,,,,,,,,,,,R,301,Flag,,O,A,Dg,1JV,Flag,,O,A,Dg,1JV,,1HJ,,1HJ,,,HA,L,U,NF,,31.3,,39.1,11.5,16.4,,,28.8,,,12.4,2.8,,,,,,Y,,,N,,,,N,,,,R,,,,,,,,,,,,,,,,,,,6/20/2016,8,Known,
REKN,,123233871,2016,6,28,USA,Alaska,Nome,,34 MI,,,,,,,,,,,R,301,,,O,A,,,,,O,A,,,,1HJ,,1HJ,,,HA,L,U,NF,,25.5,,36,10.8,15.2,,,28.5,,,17.8,0,,,,,,,,,N,,,,N,,,,R,,,,,,,,,,,,,,,,,,,6/20/2016,8,Known,
REKN,,129231726,2016,6,28,USA,Alaska,Nome,,34 MI,,,,,,,,,,,R,301,Flag,,O,A,Dg,1JJ,Flag,,O,A,Dg,1JJ,,6UU,,6UU,,,HA,L,U,NF,,64.9,,46,15.4,21.1,,,29.2,,,44.5,20.3,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,6/14/2016,14,Known,
REKN,,129231736,2016,6,28,USA,Alaska,Nome,,34 MI,,,,,,,,,,,R,301,,,O,A,,,,,O,A,,,,1HL,,1HL,,,HA,L,U,NF,,41.9,,41.2,12.5,16.5,,,28,,,26.6,9,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,6/16/2016,11.42129064,P10,
REKN,,,2016,6,28,USA,Alaska,Nome,,34 MI,,,,,,,,,,,R,300,,,A,,,,,,A,,,,,1HC,,1HC,,,HA,L,U,NF,,16.9,,35,10,14,,,26.5,,,3.9,0,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,6/24/2016,3.301853397,P10,
REKN,,123233920,2016,6,30,USA,Alaska,Nome,,Feather West,,64.84834,-165.94289,,,,,,,,R,319,Geo-Dg,,Flag,A,Lg,6HE,Dg,,Flag,A,Lg,6HE,,6HE,,,,,BN,ASY,M,PL,BO,113.1,1,64,25.5,35.7,,,33.8,171,,,,,,,,,,,,Y,,Y,,N,,,,R,Geo,Removed,D958,,,other,Migrate Technology,W65A9-SEA-NOT,,,,,,,,,,,,,,
REKN,,129231741,2016,6,30,USA,Alaska,Nome,,Feather East,,64.83862,-165.92075,,,,,,,,1,301,,,,,,,,,O,A,,,,6VK/1JK,,6VK,1JK,,HA,L,U,NF,,66.4,,47.6,15,19.8,,,30,,,43.9,22.6,,,,,,,,,N,,,,N,,,,1,,,,,,,,,,,,,,,,,,,6/14/2016,15.34184699,P10,
REKN,,129231742,2016,6,30,USA,Alaska,Nome,,Feather East,,64.83862,-165.92075,,,,,,,,1,301,,,,,,,,,O,A,,,,6VK/1JK,,6VK,1JK,,HA,L,U,NF,,58,,45.2,13.3,18.5,,,29.4,,,38.4,18.6,,,,,,,,,N,,,,N,,,,1,,,,,,,,,,,,,,,,,,,6/15/2016,14.13711816,P10,
REKN,,129231743,2016,6,30,USA,Alaska,Nome,,Feather West,,64.84834,-165.94289,,,,,,,,1,301,,,,,,,,,O,A,,,,6HE,,6HE,,,HA,L,U,NF,,52.7,,45.9,15.3,21.7,,,31.3,,,40.8,18.4,,,,,,,,,N,,,,N,,,,1,,,,,,,,,,,,,,,,,,,6/15/2016,14.66505291,P10,
REKN,,129231744,2016,6,30,USA,Alaska,Nome,,Feather West,,64.84698,-165.94604,,,,,,,,1,301,,,,,,,,,O,A,,,,1CU,,1CU,,,HA,L,U,NF,,56.1,,46.8,16,21.6,,,29.9,,,37.4,15.9,,,,,,,,,N,,,,N,,,,1,,,,,,,,,,,,,,,,,,,6/16/2016,13.91566839,P10,
REKN,,129231745,2016,6,30,USA,Alaska,Nome,,Feather West,,64.84698,-165.94604,,,,,,,,1,301,,,,,,,,,O,A,,,,1CU,,1CU,,,HA,L,U,NF,,58.2,,46.6,16,22.6,,,30,,,43.5,22,,,,,,,,,N,,,,N,,,,1,,,,,,,,,,,,,,,,,,,6/14/2016,15.25473646,P10,
REKN,,123233928,2016,7,1,USA,Alaska,Nome,,37 MI,,64.8526,-166.09203,,,,,,,,R,301,Flag,,Y,A,Lg,6JY,Flag,,O,A,Lg,6JY,,6JY,,,,,,ASY,M,PL,BO,94.8,,,,,,,,,,,,,,,,,,,,N,,,,,,,,R,Radio,Deployed,,,,,,,,,,,,,,,,,,,,
REKN,,129231746,2016,7,1,USA,Alaska,Nome,,37 MI,,64.85837,-166.07056,,,,,,,,1,301,,,,,,,,,O,A,,,,6JY,,6JY,,,HA,L,U,NF,,21.2,,36.1,11.5,15.5,,,27.7,,,7.3,0,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,6/25/2016,6,Known,
REKN,,129231747,2016,7,1,USA,Alaska,Nome,,37 MI,,64.85837,-166.07056,,,,,,,,1,301,,,,,,,,,O,A,,,,6JY,,6JY,,,HA,L,U,NF,,16.3,,35.8,10.7,14.9,,,27,,,4.8,0,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,6/25/2016,6,Known,
REKN,,,2016,7,1,USA,Alaska,Nome,,37 MI,,,,,,,,,,,1,300,,,,,,,,,,A,,,,1EV,,1EV,,,HA,L,U,NF,,18.5,,36.5,11.2,15.6,,,26.8,,,5.6,0,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,6/26/2016,5,Known,
REKN,,,2016,7,1,USA,Alaska,Nome,,37 MI,,,,,,,,,,,1,300,,,,,,,,,,A,,,,1EV,,1EV,,,HA,L,U,NF,,19.7,,37.5,11.1,15,,,26.3,,,3.6,0,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,6/26/2016,5,Known,
REKN,,,2016,7,1,USA,Alaska,Nome,,37 MI,,,,,,,,,,,1,300,,,,,,,,,,A,,,,6JY,,6JY,,,HA,L,U,NF,,23.8,,39.6,12.2,16.7,,,28.8,,,9.3,1.6,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,6/25/2016,6,Known,
REKN,,129231722,2016,7,2,USA,Alaska,Nome,,34 MI,,64.81937,-166.01305,,,,,,,,R,319,Flag,,O,A,Dg,1HC,Flag,,O,A,Dg,1HC,NRH001,6UU,,6UU,,,BN,AHY,M,PL,BO,107.9,,,,,,,,,,,,,,,,,Y,,,Y,,Y,,N,,,,R,,,,,,,,,,,,,,,,,,,,,,
REKN,,123233870,2016,7,2,USA,Alaska,Nome,,34 MI,,,,,,,,,,,R,301,Flag,,O,A,Dg,1JV,Flag,,O,A,Dg,1JV,,1HJ,,1HJ,,,HA,L,U,NF,,39.3,,40,13.2,17.9,,,30,,,24.1,11.5,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,6/20/2016,12,Known,
REKN,,129231726,2016,7,2,USA,Alaska,Nome,,34 MI,,,,,,,,,,,R,319,Flag,,O,A,Dg,1JJ,Flag,,O,A,Dg,1JJ,,6UU,,6UU,,,HA,L,U,NF,,71.2,,50.1,17.7,24,,,30.5,,,64.9,41.4,,,,,,Y,,,Y,,Y,,N,,,,R,,,,,,,,,,,,,,,,,,,6/14/2016,18,Known,
REKN,,129231730,2016,7,2,USA,Alaska,Nome,,Tombstone,,,,,,,,,,,R,301,,,O,A,,,Flag,,O,A,Dg,1JH,,6HX,,6HX,,,HA,L,U,NF,,75.6,,51.6,17.5,25.4,,,32.2,,,,39.3,,,,,,,,,N,,,,N,,,,R,,,,,,,,,,,,,,,,,,,6/12/2016,20,BDFM,
REKN,,123233920,2016,7,3,USA,Alaska,Nome,,Feather West,,64.84834,-165.94289,,,,,,,,R,301,Dg,,Flag,A,Lg,6HE,Dg,,Flag,A,Lg,6HE,,6HE,,,,,BN,ASY,M,PL,BO,111.7,,,,,,,,,,,,,,,,,,,,N,,,,N,,,,R,GPS,Deployed,,,,,,,,,,,,,,,,,,,,
REKN,,129231705,2016,7,3,USA,Alaska,Nome,,Feather West,,64.84882,-165.94206,,,,,,,,R,301,Flag,,Lb,A,Dg,1CU,Flag,,Y,A,Dg,1CU,,1CU,,,,,BN,ASY,M,PL,BO,115.4,2,,,,,,,,,,,,,,,,,,,N,,,,N,,,,R,GPS,Deployed,,151007,4,glue,Lotek Wireless,PinPoint Argos 75,,,,,,,,,,,,,,
REKN,,129231737,2016,7,3,USA,Alaska,Nome,,Tombstone,,,,,,,,,,,R,301,,,O,A,,,,,O,A,,,,6KT,,6KT,,,HA,L,U,NF,,65.3,,48.5,15.7,23.3,,,32.4,,,43.7,19.5,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,6/17/2016,15.29829765,P10,
REKN,,129231738,2016,7,3,USA,Alaska,Nome,,Tombstone,,,,,,,,,,,R,301,,,O,A,,,,,O,A,,,,6KT,,6KT,,,HA,L,U,NF,,71.4,,48.4,16.3,22.3,,,32,,,51.5,26.8,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,6/16/2016,16.99607038,P10,
REKN,,129231746,2016,7,5,USA,Alaska,Nome,,37 MI,,,,,,,,,,,R,301,,,O,A,,,,,O,A,,,,6JY,,6JY,,,HA,L,U,NF,,32.6,,40.1,12.5,17,,,25.5,,,17.2,4.8,,,,,,Y,,,N,,,,N,,,,R,,,,,,,,,,,,,,,,,,,6/25/2016,10,Known,
REKN,,129231747,2016,7,5,USA,Alaska,Nome,,37 MI,,,,,,,,,,,R,301,,,O,A,,,,,O,A,,,,6JY,,6JY,,,HA,L,U,NF,,27.1,,37.5,11.5,15.7,,,28,,,12.2,0.9,,,,,,Y,,,N,,,,N,,,,R,,,,,,,,,,,,,,,,,,,6/25/2016,10,Known,
REKN,,122274310,2016,7,6,USA,Alaska,Nome,,Tombstone,,64.93037,-166.20502,,,,,,,,R,301,Flag,,Dg,A,Lg,6HX,Dg,A,Flag,,Lg,6HX,NRH001,6HX,,6HX,,,MN,ASY,M,PL,BO,104.1,1,63.3,25.8,34.4,,,34.1,170.1,,115.7,,,,,,,,,,N,,,,N,,,,R,,,,,,,,,,,,,,,,,,,,,,
REKN,,129231749,2016,7,6,USA,Alaska,Nome,,37 MI,,,,,,,,,,,R,301,,,,A,,,,,O,A,,,,1EV,,1EV,,,HA,L,U,NF,,28.4,,41.2,12.5,17,,,28.2,,,13.6,3.3,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,6/26/2016,10,Known,
REKN,,123233870,2016,7,6,USA,Alaska,Nome,,34 MI,,,,,,,,,,,R,301,Flag,,O,A,Dg,1JV,Flag,,O,A,Dg,1JV,,1HJ,,1HJ,,,HA,L,U,NF,,46.4,,43.8,13.5,18.5,,,31.1,,,39.8,20.6,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,6/20/2016,16,Known,
REKN,,129231748,2016,7,6,USA,Alaska,Nome,,37 MI,,,,,,,,,,,R,301,,,O,A,,,,,O,A,,,,1EV,,1EV,,,HA,L,U,NF,,28.8,,38,12.5,16.3,,,28.5,,,16.8,4.4,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,6/26/2016,10,Known,
REKN,,129231726,2016,7,6,USA,Alaska,Nome,,34 MI,,,,,,,,,,,R,301,Flag,,O,A,Dg,1JJ,Flag,,O,A,Dg,1JJ,,6UU,,6UU,,,HA,L,U,NF,,84.5,,52.2,18.2,24.7,,,30.8,,,77.6,60.6,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,6/14/2016,22,Known,
REKN,,129231729,2016,7,6,USA,Alaska,Nome,,Tombstone,,,,,,,,,,,R,301,,,O,A,,,Flag,,O,A,Dg,1HP,,6HX,,6HX,,,HA,L,U,NF,,95.9,,55.8,20,28.4,,,32.2,,,,,,,,,,,,,N,,,,N,,,,R,,,,,,,,,,,,,,,,,,,6/12/2016,24,BDFM,
REKN,,129231730,2016,7,6,USA,Alaska,Nome,,Tombstone,,,,,,,,,,,R,319,Flag,,O,A,Dg,1JH,Flag,,O,A,Dg,1JH,,6HX,,6HX,,,HA,L,U,NF,,86.4,,53.7,18,25,,,32,,,83.5,67,,,,,,,,,N,,,,N,,,,R,Radio,Deployed,,,,,,,,,,,,,,,,,6/11/2016,24.80008646,P10,
REKN,,129231732,2016,7,6,USA,Alaska,Nome,,Tombstone,,,,,,,,,,,R,301,,,O,A,,,Flag,,O,A,Dg,1HT,,6HX,,6HX,,,HA,L,U,NF,,86.7,,51.2,17.5,24.4,,,31.8,,,,,,,,,,,,,N,,,,N,,,,R,,,,,,,,,,,,,,,,,,,6/12/2016,24,BDFM,
REKN,,122274363,2016,7,8,USA,Alaska,Nome,,Feather East,,64.83731,-165.92052,,,,,,,,R,319,Flag,,W,A,Lg,6VK,,,Flag,A,Dg,1JK,,6VK/1JK,,6VK,1JK,,MN,ASY,M,PL,BO,120,3,65.4,25.9,35.3,,,33.8,173,,116.9,,,,,,,,,,Y,,Y,,N,,,,R,GPS,Deployed,,,,,,,,,,,,,,,,,,,,
REKN,,129231737,2016,7,8,USA,Alaska,Nome,,Tombstone,,,,,,,,,,,R,301,,,O,A,,,,,O,A,,,,6KT,,6KT,,,HA,L,U,NF,,84.9,,50.5,17.5,24.5,,,33.4,,,63.8,35.3,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,6/18/2016,19.74951655,P10,
REKN,,129231738,2016,7,8,USA,Alaska,Nome,,Tombstone,,,,,,,,,,,R,310,,,O,A,,,,,O,A,,,,6KT,,6KT,,,HA,L,U,NF,,84.9,,51.8,17.5,24.3,,,33.1,,,74.6,47,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,6/15/2016,22.37269778,P10,
REKN,,129231743,2016,7,8,USA,Alaska,Nome,,Feather West,,,,,,,,,,,R,319,,,O,A,,,Flag,,O,A,Dg,1JN,,6HE,,6HE,,,HA,L,U,NF,,88.9,,51.8,18.2,26,,,32.5,,,77.8,59.6,,,,,,,Y,,N,,,,N,,,,R,Radio,Deployed,,,,,,,,,,,,,,,,,6/14/2016,23.21072506,P10,
REKN,,129231744,2016,7,8,USA,Alaska,Nome,,Feather West,,,,,,,,,,,R,319,,,O,A,,,Flag,,O,A,Dg,1JL,,1CU,,1CU,,,HA,L,U,NF,,96.5,,54.7,19.2,26.7,,,32.3,,,77.9,56,,,,,,,Y,,N,,,,N,,,,R,Radio,Deployed,,,,,,,,,,,,,,,,,6/14/2016,23.23748123,P10,
REKN,,129231745,2016,7,8,USA,Alaska,Nome,,Feather West,,,,,,,,,,,R,301,,,O,A,,,Flag,,O,A,Dg,1JM,,1CU,,1CU,,,HA,L,U,NF,,90.8,,54.7,19.3,27.6,,,32.2,,,81.4,64,,,,,,,,,N,,,,N,,,,R,,,,,,,,,,,,,,,,,,,6/13/2016,24.19835681,P10,
REKN,,123233827,2016,7,10,USA,Alaska,Nome,,Steven,,64.84662,-166.0285,,,,,,,,1,319,,,,,,,Flag,,O,A,Dg,1JU,,1JU,,,,,MN,AHY,M,PL,BO,118,2,66.4,26.9,36.1,,,35.2,167,,,,,,,,,,,,Y,,Y,,N,,,,1,,,,,,,,,,,,,,,,,,,,,,
REKN,,129231740,2016,7,10,USA,Alaska,Nome,,37 MI,,64.84943,-166.08519,,,,,,,,R,301,Flag,,O,A,Dg,1HN,Flag,,O,A,Dg,1HN,SGB002,1HN,,,,,MN,AHY,M,PL,BO,,,,,,,,,,,,,,,,,,Y,,,N,,,,N,,,,R,Radio,Deployed,,,,,,,,,,,,,,,,,,,,
REKN,,123233825,2016,7,10,USA,Alaska,Nome,,Steven,,64.84814,-166.01628,,,,,,,,1,319,,,,,,,Flag,,O,A,Dg,1JP,,1JP,,,,,MN,AHY,M,PL,BO,113.9,2,63.4,24.4,34.5,,,34,174,,,,,,,,,,,,Y,,Y,,N,,,,1,GPS,Deployed,,,,,,,,,,,,,,,,,,,,
REKN,,129231749,2016,7,10,USA,Alaska,Nome,,37 MI,,,,,,,,,,,R,301,,,,A,,,,,O,A,,,,1EV,,1EV,,,HA,L,U,NF,,48.7,,43.7,13.3,18,,,29,,,29.2,12,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,6/26/2016,14,Known,
REKN,,129231746,2016,7,10,USA,Alaska,Nome,,37 MI,,,,,,,,,,,R,301,,,O,A,,,,,O,A,,,,6JY,,6JY,,,HA,L,U,NF,,55.2,,42.2,13,18.5,,,28.8,,,38,15,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,6/25/2016,15,Known,
